row	col	cor	p	abs
Blautia_faecis	Pseudescherichia_vulneris	0.190901	0.0	0.190901
Coprococcus_phoceensis	Pseudescherichia_vulneris	0.176979	0.0	0.176979
Lachnospira_eligens	Pseudescherichia_vulneris	-0.16004	0.0	0.16004
Waltera_intestinalis	Pseudescherichia_vulneris	-0.168848	0.0	0.168848
Clostridium_indicum	Pseudescherichia_vulneris	0.127068	0.0	0.127068
Flavonifractor_plautii	Pseudescherichia_vulneris	0.126492	0.0	0.126492
Solibaculum_mannosilyticum	Pseudescherichia_vulneris	0.110511	0.0	0.110511
Blautia_luti	Pseudescherichia_vulneris	-0.188631	0.0	0.188631
Roseburia_intestinalis	Pseudescherichia_vulneris	-0.117184	0.0	0.117184
Bifidobacterium_miconisargentati	Pseudescherichia_vulneris	0.193182	0.0	0.193182
Marseillibacter_massiliensis	Pseudescherichia_vulneris	-0.284064	0.0	0.284064
Ruminococcoides_bili	Pseudescherichia_vulneris	-0.161021	0.0	0.161021
Faecalibacterium_butyricigenerans	Pseudescherichia_vulneris	-0.231981	0.0	0.231981
Eisenbergiella_tayi	Pseudescherichia_vulneris	0.170867	0.0	0.170867
Enterobacter_cloacae	Pseudescherichia_vulneris	0.117381	0.0	0.117381
Escherichia_fergusonii	Pseudescherichia_vulneris	-0.130708	0.0	0.130708
Bilophila_wadsworthia	Pseudescherichia_vulneris	0.12059	0.0	0.12059
Fournierella_massiliensis	Pseudescherichia_vulneris	0.15093	0.0	0.15093
Intestinimonas_timonensis	Pseudescherichia_vulneris	0.150895	0.0	0.150895
Methanobrevibacter_smithii	Pseudescherichia_vulneris	0.137244	0.0	0.137244
Enterobacter_quasihormaechei	Pseudescherichia_vulneris	-0.10448	0.0	0.10448
Blautia_caecimuris	Pseudescherichia_vulneris	0.144589	0.0	0.144589
Pseudoruminococcus_massiliensis	Pseudescherichia_vulneris	-0.171057	0.0	0.171057
Roseburia_faecis	Pseudescherichia_vulneris	-0.139898	0.0	0.139898
Coprococcus_comes	Pseudescherichia_vulneris	-0.111189	0.0	0.111189
Frisingicoccus_caecimuris	Pseudescherichia_vulneris	0.147719	0.0	0.147719
Gemmiger_gallinarum	Pseudescherichia_vulneris	-0.209079	0.0	0.209079
Faecalibacterium_hattorii	Pseudescherichia_vulneris	-0.181321	0.0	0.181321
Sutterella_wadsworthensis	Pseudescherichia_vulneris	-0.117958	0.0	0.117958
Coprococcus_eutactus	Pseudescherichia_vulneris	-0.123559	0.0	0.123559
Bacteroides_cellulosilyticus	Pseudescherichia_vulneris	-0.195522	0.0	0.195522
Bacteroides_thetaiotaomicron	Pseudescherichia_vulneris	-0.243538	0.0	0.243538
Neglectibacter_timonensis	Pseudescherichia_vulneris	-0.116713	0.0	0.116713
Anaeromassilibacillus_senegalensis	Pseudescherichia_vulneris	-0.19217	0.0	0.19217
Pseudomonas_paraversuta	Pseudescherichia_vulneris	0.121608	0.0	0.121608
Oscillibacter_valericigenes	Pseudescherichia_vulneris	-0.162439	0.0	0.162439
Alistipes_putredinis	Parabacteroides_merdae	0.164926	0.0	0.164926
Barnesiella_intestinihominis	Parabacteroides_merdae	0.148745	0.0	0.148745
Phocaeicola_plebeius	Parabacteroides_merdae	0.10996	0.0	0.10996
Alistipes_shahii	Parabacteroides_merdae	0.11638	0.0	0.11638
Enterobacter_quasihormaechei	Parabacteroides_merdae	-0.100154	0.0	0.100154
Parabacteroides_goldsteinii	Parabacteroides_merdae	-0.136284	0.0	0.136284
Parabacteroides_johnsonii	Parabacteroides_merdae	-0.17621	0.0	0.17621
Alistipes_putredinis	Alistipes_onderdonkii	0.229401	0.0	0.229401
Barnesiella_intestinihominis	Alistipes_onderdonkii	0.136656	0.0	0.136656
Eubacterium_siraeum	Alistipes_onderdonkii	0.135439	0.0	0.135439
Clostridium_porci	Alistipes_onderdonkii	-0.103301	0.0	0.103301
Intestinimonas_massiliensis	Alistipes_onderdonkii	0.145685	0.0	0.145685
Intestinimonas_timonensis	Alistipes_onderdonkii	0.140839	0.0	0.140839
Intestinimonas_butyriciproducens	Alistipes_onderdonkii	0.105565	0.0	0.105565
Clostridium_saudiense	Alistipes_onderdonkii	-0.107421	0.0	0.107421
Blautia_provencensis	Eubacterium_rectale	0.151565	0.0	0.151565
Faecalibacterium_longum	Eubacterium_rectale	0.125841	0.0	0.125841
Ruthenibacterium_lactatiformans	Eubacterium_rectale	-0.222739	0.0	0.222739
Ruminococcus_champanellensis	Eubacterium_rectale	0.158198	0.0	0.158198
Bifidobacterium_longum	Eubacterium_rectale	-0.160855	0.0	0.160855
Fusicatenibacter_saccharivorans	Eubacterium_rectale	0.281986	0.0	0.281986
Coprococcus_phoceensis	Eubacterium_rectale	-0.110055	0.0	0.110055
Lachnospira_eligens	Eubacterium_rectale	0.271482	0.0	0.271482
Anaerostipes_hadrus	Eubacterium_rectale	0.185291	0.0	0.185291
Lachnoclostridium_edouardi	Eubacterium_rectale	0.18518	0.0	0.18518
Solibaculum_mannosilyticum	Eubacterium_rectale	-0.142717	0.0	0.142717
Blautia_luti	Eubacterium_rectale	0.195301	0.0	0.195301
Roseburia_intestinalis	Eubacterium_rectale	0.107743	0.012	0.107743
Marseillibacter_massiliensis	Eubacterium_rectale	0.136241	0.0	0.136241
Eisenbergiella_tayi	Eubacterium_rectale	-0.154473	0.0	0.154473
Roseburia_inulinivorans	Eubacterium_rectale	0.200492	0.0	0.200492
Clostridium_porci	Eubacterium_rectale	0.116561	0.0	0.116561
Intestinimonas_massiliensis	Eubacterium_rectale	-0.13174	0.0	0.13174
Fournierella_massiliensis	Eubacterium_rectale	-0.166565	0.0	0.166565
Lactobacillus_rogosae	Eubacterium_rectale	0.234164	0.0	0.234164
Dorea_longicatena	Eubacterium_rectale	0.174588	0.0	0.174588
Intestinimonas_timonensis	Eubacterium_rectale	-0.142327	0.0	0.142327
Methanobrevibacter_smithii	Eubacterium_rectale	-0.157602	0.0	0.157602
Lactobacillus_gasseri	Eubacterium_rectale	-0.112455	0.0	0.112455
Parabacteroides_goldsteinii	Eubacterium_rectale	-0.100549	0.0	0.100549
Anaerobutyricum_hallii	Eubacterium_rectale	0.10804	0.0	0.10804
Lachnospira_pectinoschiza	Eubacterium_rectale	0.144798	0.0	0.144798
Faecalibacterium_hattorii	Eubacterium_rectale	0.101651	0.0	0.101651
Butyricicoccus_faecihominis	Eubacterium_rectale	0.173996	0.0	0.173996
Hungatella_hathewayi	Eubacterium_rectale	-0.144516	0.0	0.144516
Intestinimonas_butyriciproducens	Eubacterium_rectale	-0.147344	0.0	0.147344
Prevotella_copri	Phocaeicola_massiliensis	0.106948	0.0	0.106948
Phocaeicola_coprocola	Phocaeicola_massiliensis	0.107815	0.0	0.107815
Bacteroides_intestinalis	Phocaeicola_massiliensis	-0.10022	0.0	0.10022
Bacteroides_finegoldii	Phocaeicola_massiliensis	0.133412	0.0	0.133412
Alistipes_putredinis	Ruminococcus_torques	-0.127531	0.0	0.127531
Faecalibacterium_longum	Ruminococcus_torques	-0.10681	0.0	0.10681
Dysosmobacter_welbionis	Ruminococcus_torques	0.258065	0.0	0.258065
Ruthenibacterium_lactatiformans	Ruminococcus_torques	0.392091	0.0	0.392091
Eubacterium_siraeum	Ruminococcus_torques	-0.104414	0.0	0.104414
Ruminococcus_gnavus	Ruminococcus_torques	0.235138	0.0	0.235138
Ruminococcus_champanellensis	Ruminococcus_torques	-0.109906	0.0	0.109906
Fenollaria_massiliensis	Ruminococcus_torques	0.105993	0.0	0.105993
Enterocloster_bolteae	Ruminococcus_torques	0.15888	0.0	0.15888
Lachnospira_eligens	Ruminococcus_torques	-0.206729	0.0	0.206729
Flintibacter_butyricus	Ruminococcus_torques	0.147723	0.0	0.147723
Waltera_intestinalis	Ruminococcus_torques	-0.19712	0.0	0.19712
Flavonifractor_plautii	Ruminococcus_torques	0.322499	0.0	0.322499
Vescimonas_fastidiosa	Ruminococcus_torques	-0.116348	0.0	0.116348
Solibaculum_mannosilyticum	Ruminococcus_torques	0.132844	0.0	0.132844
Marseillibacter_massiliensis	Ruminococcus_torques	-0.140524	0.0	0.140524
Eisenbergiella_tayi	Ruminococcus_torques	0.196556	0.0	0.196556
Kineothrix_alysoides	Ruminococcus_torques	0.158713	0.0	0.158713
Roseburia_inulinivorans	Ruminococcus_torques	-0.1143	0.0	0.1143
Lactobacillus_rogosae	Ruminococcus_torques	-0.133019	0.0	0.133019
Clostridium_leptum	Ruminococcus_torques	0.152488	0.0	0.152488
Anaerotignum_lactatifermentans	Ruminococcus_torques	0.18859	0.0	0.18859
Blautia_caecimuris	Ruminococcus_torques	0.165309	0.0	0.165309
Roseburia_faecis	Ruminococcus_torques	-0.156863	0.0	0.156863
Lachnospira_pectinoschiza	Ruminococcus_torques	-0.159471	0.0	0.159471
Frisingicoccus_caecimuris	Ruminococcus_torques	0.241628	0.0	0.241628
Faecalibacterium_hattorii	Ruminococcus_torques	-0.140436	0.0	0.140436
Hungatella_hathewayi	Ruminococcus_torques	0.181307	0.0	0.181307
Coprococcus_eutactus	Ruminococcus_torques	-0.132187	0.0	0.132187
Eubacterium_siraeum	Acidaminococcus_intestini	-0.101122	0.0	0.101122
Ruminococcus_champanellensis	Acidaminococcus_intestini	-0.117557	0.0	0.117557
Bifidobacterium_longum	Acidaminococcus_intestini	0.152451	0.0	0.152451
Fenollaria_massiliensis	Acidaminococcus_intestini	0.123609	0.0	0.123609
Streptococcus_thermophilus	Acidaminococcus_intestini	0.157518	0.0	0.157518
Megasphaera_massiliensis	Acidaminococcus_intestini	0.222922	0.0	0.222922
Lachnospira_eligens	Acidaminococcus_intestini	-0.123547	0.0	0.123547
Waltera_intestinalis	Acidaminococcus_intestini	-0.117146	0.0	0.117146
Flavonifractor_plautii	Acidaminococcus_intestini	0.113049	0.0	0.113049
Vescimonas_fastidiosa	Acidaminococcus_intestini	-0.162968	0.0	0.162968
Bifidobacterium_miconisargentati	Acidaminococcus_intestini	0.14836	0.0	0.14836
Marseillibacter_massiliensis	Acidaminococcus_intestini	-0.154775	0.0	0.154775
Alistipes_shahii	Acidaminococcus_intestini	-0.113826	0.0	0.113826
Roseburia_inulinivorans	Acidaminococcus_intestini	-0.104978	0.0	0.104978
Romboutsia_timonensis	Acidaminococcus_intestini	0.204873	0.0	0.204873
Sporobacter_termitidis	Acidaminococcus_intestini	-0.133541	0.0	0.133541
Bacteroides_ovatus	Vescimonas_coprocola	-0.103251	0.0	0.103251
Alistipes_putredinis	Vescimonas_coprocola	0.172452	0.0	0.172452
Ruminococcus_bromii	Vescimonas_coprocola	0.116674	0.012	0.116674
Bacteroides_kribbi	Vescimonas_coprocola	-0.11404	0.0	0.11404
Proteus_mirabilis	Vescimonas_coprocola	-0.144466	0.0	0.144466
Barnesiella_intestinihominis	Vescimonas_coprocola	0.176789	0.0	0.176789
Bacteroides_timonensis	Vescimonas_coprocola	0.1054	0.012	0.1054
Dysosmobacter_welbionis	Vescimonas_coprocola	-0.169908	0.0	0.169908
Eubacterium_siraeum	Vescimonas_coprocola	0.219969	0.0	0.219969
Ruminococcus_gnavus	Vescimonas_coprocola	-0.320048	0.0	0.320048
Ruminococcus_champanellensis	Vescimonas_coprocola	0.254411	0.0	0.254411
Bifidobacterium_longum	Vescimonas_coprocola	-0.200908	0.0	0.200908
Megasphaera_massiliensis	Vescimonas_coprocola	-0.110696	0.0	0.110696
Fusicatenibacter_saccharivorans	Vescimonas_coprocola	0.100867	0.0	0.100867
Enterocloster_bolteae	Vescimonas_coprocola	-0.207137	0.0	0.207137
Eubacterium_coprostanoligenes	Vescimonas_coprocola	0.161672	0.0	0.161672
Blautia_faecis	Vescimonas_coprocola	0.110182	0.0	0.110182
Coprococcus_phoceensis	Vescimonas_coprocola	-0.112748	0.0	0.112748
Lachnospira_eligens	Vescimonas_coprocola	0.187026	0.0	0.187026
Flintibacter_butyricus	Vescimonas_coprocola	-0.196097	0.0	0.196097
Dialister_invisus	Vescimonas_coprocola	-0.112932	0.0	0.112932
Clostridium_indicum	Vescimonas_coprocola	-0.221434	0.0	0.221434
Flavonifractor_plautii	Vescimonas_coprocola	-0.344809	0.0	0.344809
Vescimonas_fastidiosa	Vescimonas_coprocola	0.335441	0.0	0.335441
Raoultella_planticola	Vescimonas_coprocola	-0.108122	0.0	0.108122
Proteus_faecis	Vescimonas_coprocola	-0.110523	0.0	0.110523
Bifidobacterium_miconisargentati	Vescimonas_coprocola	-0.122032	0.0	0.122032
Marseillibacter_massiliensis	Vescimonas_coprocola	0.262814	0.0	0.262814
Alistipes_shahii	Vescimonas_coprocola	0.253284	0.0	0.253284
Acutalibacter_muris	Vescimonas_coprocola	0.117903	0.0	0.117903
Enterobacter_cloacae	Vescimonas_coprocola	-0.101734	0.0	0.101734
Intestinimonas_massiliensis	Vescimonas_coprocola	0.138881	0.0	0.138881
Escherichia_fergusonii	Vescimonas_coprocola	-0.129872	0.0	0.129872
Ruminiclostridium_cellobioparum	Vescimonas_coprocola	0.168755	0.0	0.168755
Congzhengia_minquanensis	Vescimonas_coprocola	0.229343	0.0	0.229343
Intestinimonas_timonensis	Vescimonas_coprocola	0.16128	0.0	0.16128
Clostridium_leptum	Vescimonas_coprocola	-0.133939	0.0	0.133939
Methanobrevibacter_smithii	Vescimonas_coprocola	0.214199	0.0	0.214199
Anaerotignum_lactatifermentans	Vescimonas_coprocola	-0.219784	0.0	0.219784
Blautia_caecimuris	Vescimonas_coprocola	-0.226059	0.0	0.226059
Gehongia_tenuis	Vescimonas_coprocola	0.108278	0.0	0.108278
Guopingia_tenuis	Vescimonas_coprocola	0.192037	0.0	0.192037
Blautia_obeum	Vescimonas_coprocola	0.166031	0.0	0.166031
Romboutsia_timonensis	Vescimonas_coprocola	-0.112495	0.0	0.112495
Sporobacter_termitidis	Vescimonas_coprocola	0.343492	0.0	0.343492
Coprococcus_eutactus	Vescimonas_coprocola	0.147687	0.0	0.147687
Luoshenia_tenuis	Vescimonas_coprocola	0.174378	0.0	0.174378
Bacteroides_thetaiotaomicron	Vescimonas_coprocola	-0.136775	0.0	0.136775
Alistipes_communis	Vescimonas_coprocola	0.188528	0.0	0.188528
Pseudocitrobacter_vendiensis	Vescimonas_coprocola	-0.10271	0.0	0.10271
Fusobacterium_mortiferum	Vescimonas_coprocola	-0.111355	0.0	0.111355
Metalysinibacillus_jejuensis	Vescimonas_coprocola	0.128358	0.0	0.128358
Acinetobacter_johnsonii	Vescimonas_coprocola	-0.128213	0.0	0.128213
Lactobacillus_amylovorus	Vescimonas_coprocola	-0.114396	0.0	0.114396
Bacteroides_xylanisolvens	Bacteroides_ovatus	-0.114256	0.012	0.114256
Gemmiger_formicilis	Bacteroides_ovatus	-0.218496	0.0	0.218496
Blautia_provencensis	Bacteroides_ovatus	0.140796	0.0	0.140796
Ruminococcus_gnavus	Bacteroides_ovatus	0.135895	0.0	0.135895
Parasutterella_excrementihominis	Bacteroides_ovatus	0.101592	0.0	0.101592
Enterocloster_bolteae	Bacteroides_ovatus	0.138431	0.0	0.138431
Eubacterium_coprostanoligenes	Bacteroides_ovatus	-0.124651	0.0	0.124651
Clostridium_indicum	Bacteroides_ovatus	0.122419	0.0	0.122419
Flavonifractor_plautii	Bacteroides_ovatus	0.102591	0.0	0.102591
Alistipes_shahii	Bacteroides_ovatus	-0.113291	0.0	0.113291
Alistipes_finegoldii	Bacteroides_ovatus	0.108467	0.0	0.108467
Faecalibacterium_butyricigenerans	Bacteroides_ovatus	-0.184897	0.0	0.184897
Intestinimonas_massiliensis	Bacteroides_ovatus	-0.165349	0.0	0.165349
Escherichia_fergusonii	Bacteroides_ovatus	-0.112897	0.0	0.112897
Enterobacter_quasihormaechei	Bacteroides_ovatus	0.155516	0.0	0.155516
Gehongia_tenuis	Bacteroides_ovatus	-0.157227	0.0	0.157227
Guopingia_tenuis	Bacteroides_ovatus	-0.115079	0.0	0.115079
Anaerobutyricum_hallii	Bacteroides_ovatus	0.130761	0.0	0.130761
Gemmiger_gallinarum	Bacteroides_ovatus	0.150164	0.0	0.150164
Pseudocitrobacter_vendiensis	Bacteroides_ovatus	0.116329	0.0	0.116329
Shigella_sonnei	Bacteroides_ovatus	0.147232	0.0	0.147232
Bacteroides_xylanisolvens	Parabacteroides_distasonis	0.131176	0.0	0.131176
Blautia_provencensis	Parabacteroides_distasonis	-0.123818	0.0	0.123818
Ruminococcus_champanellensis	Parabacteroides_distasonis	-0.122726	0.0	0.122726
Fusicatenibacter_saccharivorans	Parabacteroides_distasonis	-0.112604	0.0	0.112604
Blautia_faecis	Parabacteroides_distasonis	-0.108922	0.0	0.108922
Odoribacter_splanchnicus	Parabacteroides_distasonis	0.184682	0.0	0.184682
Anaerostipes_hadrus	Parabacteroides_distasonis	-0.144365	0.0	0.144365
Dorea_longicatena	Parabacteroides_distasonis	-0.102429	0.0	0.102429
Blautia_obeum	Parabacteroides_distasonis	-0.115089	0.0	0.115089
Sporobacter_termitidis	Parabacteroides_distasonis	-0.130604	0.0	0.130604
Paraprevotella_clara	Parabacteroides_distasonis	0.105566	0.0	0.105566
Bacteroides_cellulosilyticus	Parabacteroides_distasonis	0.103035	0.012	0.103035
Bacteroides_thetaiotaomicron	Parabacteroides_distasonis	0.109254	0.0	0.109254
Metalysinibacillus_jejuensis	Parabacteroides_distasonis	-0.119555	0.0	0.119555
Blautia_provencensis	Alistipes_putredinis	-0.109923	0.0	0.109923
Proteus_mirabilis	Alistipes_putredinis	-0.123267	0.0	0.123267
Barnesiella_intestinihominis	Alistipes_putredinis	0.224455	0.0	0.224455
Ruthenibacterium_lactatiformans	Alistipes_putredinis	-0.100914	0.0	0.100914
Eubacterium_siraeum	Alistipes_putredinis	0.10496	0.0	0.10496
Ruminococcus_gnavus	Alistipes_putredinis	-0.211544	0.0	0.211544
Streptococcus_thermophilus	Alistipes_putredinis	-0.158146	0.0	0.158146
Enterocloster_bolteae	Alistipes_putredinis	-0.117143	0.0	0.117143
Eubacterium_coprostanoligenes	Alistipes_putredinis	0.137975	0.0	0.137975
Lachnospira_eligens	Alistipes_putredinis	0.128586	0.0	0.128586
Waltera_intestinalis	Alistipes_putredinis	0.106199	0.0	0.106199
Flavonifractor_plautii	Alistipes_putredinis	-0.183556	0.0	0.183556
Vescimonas_fastidiosa	Alistipes_putredinis	0.113664	0.0	0.113664
Solibaculum_mannosilyticum	Alistipes_putredinis	-0.128297	0.0	0.128297
Marseillibacter_massiliensis	Alistipes_putredinis	0.133159	0.0	0.133159
Alistipes_shahii	Alistipes_putredinis	0.244573	0.0	0.244573
Eisenbergiella_tayi	Alistipes_putredinis	-0.111177	0.0	0.111177
Kineothrix_alysoides	Alistipes_putredinis	-0.125906	0.0	0.125906
Clostridium_porci	Alistipes_putredinis	-0.134009	0.0	0.134009
Enterobacter_quasihormaechei	Alistipes_putredinis	-0.112011	0.0	0.112011
Blautia_caecimuris	Alistipes_putredinis	-0.135926	0.0	0.135926
Anaerobutyricum_soehngenii	Alistipes_putredinis	-0.1206	0.0	0.1206
Romboutsia_timonensis	Alistipes_putredinis	-0.124585	0.0	0.124585
Sporobacter_termitidis	Alistipes_putredinis	0.103864	0.0	0.103864
Clostridium_saudiense	Alistipes_putredinis	-0.103598	0.0	0.103598
Citrobacter_gillenii	Alistipes_putredinis	-0.108292	0.0	0.108292
Shigella_sonnei	Alistipes_putredinis	-0.132509	0.0	0.132509
Intestinimonas_massiliensis	Bacteroides_xylanisolvens	-0.113182	0.0	0.113182
Clostridium_leptum	Bacteroides_xylanisolvens	0.11964	0.0	0.11964
Gehongia_tenuis	Bacteroides_xylanisolvens	-0.125412	0.0	0.125412
Guopingia_tenuis	Bacteroides_xylanisolvens	-0.106429	0.0	0.106429
Prevotella_copri	Ruminococcus_bromii	-0.100138	0.0	0.100138
Eubacterium_siraeum	Ruminococcus_bromii	0.131342	0.0	0.131342
Ruminococcus_gnavus	Ruminococcus_bromii	-0.145013	0.0	0.145013
Ruminococcus_champanellensis	Ruminococcus_bromii	0.14977	0.0	0.14977
Enterocloster_bolteae	Ruminococcus_bromii	-0.106611	0.0	0.106611
Eubacterium_coprostanoligenes	Ruminococcus_bromii	0.16827	0.0	0.16827
Flavonifractor_plautii	Ruminococcus_bromii	-0.128889	0.0	0.128889
Bifidobacterium_miconisargentati	Ruminococcus_bromii	-0.107734	0.0	0.107734
Ruminococcoides_bili	Ruminococcus_bromii	-0.145402	0.0	0.145402
Clostridium_porci	Ruminococcus_bromii	-0.105761	0.0	0.105761
Enterobacter_quasihormaechei	Ruminococcus_bromii	0.108721	0.0	0.108721
Gehongia_tenuis	Ruminococcus_bromii	0.127912	0.0	0.127912
Luoshenia_tenuis	Ruminococcus_bromii	0.146936	0.0	0.146936
Alistipes_communis	Ruminococcus_bromii	0.211363	0.0	0.211363
Bacteroides_kribbi	Gemmiger_formicilis	0.16385	0.0	0.16385
Blautia_provencensis	Gemmiger_formicilis	-0.121126	0.0	0.121126
Faecalibacterium_longum	Gemmiger_formicilis	0.155017	0.0	0.155017
Barnesiella_intestinihominis	Gemmiger_formicilis	0.145265	0.0	0.145265
Ruthenibacterium_lactatiformans	Gemmiger_formicilis	-0.122801	0.0	0.122801
Ruminococcus_gnavus	Gemmiger_formicilis	-0.159928	0.0	0.159928
Bifidobacterium_longum	Gemmiger_formicilis	0.127658	0.0	0.127658
Streptococcus_thermophilus	Gemmiger_formicilis	-0.12036	0.0	0.12036
Fusicatenibacter_saccharivorans	Gemmiger_formicilis	0.147759	0.0	0.147759
Enterocloster_bolteae	Gemmiger_formicilis	-0.299625	0.0	0.299625
Eubacterium_coprostanoligenes	Gemmiger_formicilis	0.265257	0.0	0.265257
Lachnospira_eligens	Gemmiger_formicilis	0.109032	0.0	0.109032
Flintibacter_butyricus	Gemmiger_formicilis	0.14963	0.0	0.14963
Dialister_invisus	Gemmiger_formicilis	-0.102119	0.0	0.102119
Flavonifractor_plautii	Gemmiger_formicilis	-0.109566	0.0	0.109566
Lachnoclostridium_edouardi	Gemmiger_formicilis	0.196194	0.0	0.196194
Solibaculum_mannosilyticum	Gemmiger_formicilis	-0.109108	0.0	0.109108
Marseillibacter_massiliensis	Gemmiger_formicilis	0.106511	0.0	0.106511
Alistipes_shahii	Gemmiger_formicilis	0.136502	0.0	0.136502
Bifidobacterium_adolescentis	Gemmiger_formicilis	0.193285	0.0	0.193285
Faecalibacterium_butyricigenerans	Gemmiger_formicilis	0.460345	0.0	0.460345
Acutalibacter_muris	Gemmiger_formicilis	-0.210265	0.0	0.210265
Clostridium_porci	Gemmiger_formicilis	0.112918	0.0	0.112918
Intestinimonas_massiliensis	Gemmiger_formicilis	0.235766	0.0	0.235766
Escherichia_fergusonii	Gemmiger_formicilis	0.21104	0.0	0.21104
Ruminiclostridium_cellobioparum	Gemmiger_formicilis	0.103481	0.0	0.103481
Fournierella_massiliensis	Gemmiger_formicilis	-0.138991	0.0	0.138991
Lactobacillus_rogosae	Gemmiger_formicilis	0.102847	0.0	0.102847
Dorea_longicatena	Gemmiger_formicilis	0.205278	0.0	0.205278
Enterobacter_quasihormaechei	Gemmiger_formicilis	-0.157314	0.0	0.157314
Blautia_caecimuris	Gemmiger_formicilis	-0.121978	0.0	0.121978
Gehongia_tenuis	Gemmiger_formicilis	0.153115	0.0	0.153115
Guopingia_tenuis	Gemmiger_formicilis	0.111349	0.0	0.111349
Blautia_obeum	Gemmiger_formicilis	0.104993	0.0	0.104993
Pseudoruminococcus_massiliensis	Gemmiger_formicilis	0.110493	0.012	0.110493
Roseburia_faecis	Gemmiger_formicilis	0.117261	0.0	0.117261
Wujia_chipingensis	Gemmiger_formicilis	0.124626	0.0	0.124626
Coprococcus_comes	Gemmiger_formicilis	0.107646	0.0	0.107646
Gemmiger_gallinarum	Gemmiger_formicilis	-0.265835	0.0	0.265835
Faecalibacterium_hattorii	Gemmiger_formicilis	-0.121587	0.0	0.121587
Massilioclostridium_coli	Gemmiger_formicilis	0.216433	0.0	0.216433
Intestinimonas_butyriciproducens	Gemmiger_formicilis	0.104616	0.0	0.104616
Neglectibacter_timonensis	Gemmiger_formicilis	-0.105232	0.0	0.105232
Anaeromassilibacillus_senegalensis	Gemmiger_formicilis	-0.203978	0.0	0.203978
Pseudocitrobacter_vendiensis	Gemmiger_formicilis	-0.13001	0.0	0.13001
Anaerotruncus_massiliensis	Gemmiger_formicilis	-0.140525	0.0	0.140525
Breznakia_pachnodae	Gemmiger_formicilis	-0.143584	0.0	0.143584
Oscillibacter_valericigenes	Gemmiger_formicilis	-0.229534	0.0	0.229534
Faecalibacterium_longum	Bacteroides_kribbi	0.178704	0.0	0.178704
Dysosmobacter_welbionis	Bacteroides_kribbi	0.180858	0.0	0.180858
Ruminococcus_gnavus	Bacteroides_kribbi	0.125441	0.012	0.125441
Bifidobacterium_longum	Bacteroides_kribbi	0.15299	0.0	0.15299
Flintibacter_butyricus	Bacteroides_kribbi	0.199831	0.0	0.199831
Flavonifractor_plautii	Bacteroides_kribbi	0.124477	0.0	0.124477
Vescimonas_fastidiosa	Bacteroides_kribbi	-0.167578	0.0	0.167578
Lachnoclostridium_edouardi	Bacteroides_kribbi	0.126705	0.0	0.126705
Marseillibacter_massiliensis	Bacteroides_kribbi	-0.156625	0.0	0.156625
Ruminococcoides_bili	Bacteroides_kribbi	-0.151373	0.0	0.151373
Bacteroides_humanifaecis	Bacteroides_kribbi	0.101567	0.0	0.101567
Faecalibacterium_butyricigenerans	Bacteroides_kribbi	0.173899	0.0	0.173899
Acutalibacter_muris	Bacteroides_kribbi	-0.107684	0.0	0.107684
Clostridium_porci	Bacteroides_kribbi	0.160897	0.0	0.160897
Escherichia_fergusonii	Bacteroides_kribbi	0.125109	0.0	0.125109
Enterobacter_quasihormaechei	Bacteroides_kribbi	-0.103767	0.0	0.103767
Gemmiger_gallinarum	Bacteroides_kribbi	-0.216616	0.0	0.216616
Faecalibacterium_hattorii	Bacteroides_kribbi	-0.167363	0.0	0.167363
Massilioclostridium_coli	Bacteroides_kribbi	0.129029	0.0	0.129029
Anaeromassilibacillus_senegalensis	Bacteroides_kribbi	-0.151118	0.0	0.151118
Oscillibacter_valericigenes	Bacteroides_kribbi	-0.168447	0.0	0.168447
Barnesiella_intestinihominis	Blautia_provencensis	-0.190657	0.0	0.190657
Bacteroides_timonensis	Blautia_provencensis	0.177811	0.0	0.177811
Dysosmobacter_welbionis	Blautia_provencensis	0.109728	0.012	0.109728
Ruminococcus_gnavus	Blautia_provencensis	0.133476	0.0	0.133476
Fusicatenibacter_saccharivorans	Blautia_provencensis	0.206675	0.0	0.206675
Enterocloster_bolteae	Blautia_provencensis	0.198412	0.0	0.198412
Eubacterium_coprostanoligenes	Blautia_provencensis	-0.155648	0.0	0.155648
Blautia_faecis	Blautia_provencensis	0.315648	0.0	0.315648
Flintibacter_butyricus	Blautia_provencensis	0.146451	0.0	0.146451
Odoribacter_splanchnicus	Blautia_provencensis	-0.123145	0.0	0.123145
Anaerostipes_hadrus	Blautia_provencensis	0.340719	0.0	0.340719
Clostridium_indicum	Blautia_provencensis	0.336675	0.0	0.336675
Flavonifractor_plautii	Blautia_provencensis	0.147907	0.0	0.147907
Vescimonas_fastidiosa	Blautia_provencensis	-0.102268	0.0	0.102268
Lachnoclostridium_edouardi	Blautia_provencensis	0.204399	0.0	0.204399
Blautia_luti	Blautia_provencensis	0.19337	0.0	0.19337
Roseburia_intestinalis	Blautia_provencensis	0.120642	0.0	0.120642
Marseillibacter_massiliensis	Blautia_provencensis	-0.183501	0.0	0.183501
Faecalibacterium_butyricigenerans	Blautia_provencensis	-0.312147	0.0	0.312147
Clostridium_porci	Blautia_provencensis	0.185187	0.0	0.185187
Intestinimonas_massiliensis	Blautia_provencensis	-0.222731	0.0	0.222731
